n,T,method,mean_kernel_μs,std_kernel_μs,mean_total_μs,std_total_μs
2736440,Float32,CUDA,42.46234893798828,0.6402376194357182,78.65610000000001,59.785007761050664
2736440,Float32,Forge v1,39.10064697265625,0.40523366241397735,71.7954,40.26945330092718
2736440,Float32,Forge v4,39.91127014160156,0.30157829858478347,78.8915,58.0974252388941
2736440,Float32,Forge v8,41.72325134277344,0.38933590933214474,102.64760000000001,65.4175689367925
2736440,Float32,Forge v16,50.97389221191406,0.46066846040692133,82.6583,34.37233223280351
2833096,Float32,CUDA,43.582916259765625,0.7178999449816522,76.5681,49.097187578312464
2833096,Float32,Forge v1,40.435791015625,0.30157829858478347,92.6295,41.919468861271504
2833096,Float32,Forge v4,41.365623474121094,0.3418256945229621,83.8685,67.95497413770059
2833096,Float32,Forge v8,43.201446533203125,0.8089072322845123,96.2148,63.65115685568227
2833096,Float32,Forge v16,51.56993865966797,0.9606030221552415,82.2505,31.76303453264852
2933166,Float32,CUDA,45.25184631347656,0.643681104383996,78.7295,50.20405437866104
2933166,Float32,Forge v1,41.65172576904297,0.4212811241371972,218.0999,136.1502381851673
2933166,Float32,Forge v4,42.46234893798828,0.3267098234668488,82.23089999999999,61.03086108673947
2933166,Float32,Forge v8,44.17896270751953,0.40601221003356935,84.8335,57.833239312603695
2933166,Float32,Forge v16,52.928924560546875,0.4205308454934105,103.99560000000001,39.056294559406304
3036771,Float32,CUDA,46.68235778808594,0.36935647451471487,80.8488,53.33988948828281
3036771,Float32,Forge v1,43.22528839111328,0.2764467737027182,81.344,56.6454142284361
3036771,Float32,Forge v4,44.51274871826172,1.0303925201646769,75.1765,33.375551258868114
3036771,Float32,Forge v8,45.800209045410156,0.42723592299511,85.7409,58.379147762136206
3036771,Float32,Forge v16,54.955482482910156,0.4667973567831807,86.7346,33.95790789655793
3144035,Float32,CUDA,48.58970642089844,0.9322406958653247,82.0274,52.81381904009594
3144035,Float32,Forge v1,44.536590576171875,0.4175162485937658,84.2993,58.854153277497005
3144035,Float32,Forge v4,45.65715789794922,0.23170121092976334,332.61859999999996,22.139550663913667
3144035,Float32,Forge v8,47.94597625732422,0.6302954374598932,86.9448,61.031293737630115
3144035,Float32,Forge v16,56.71977996826172,0.659672608993757,104.3323,81.5150068570199
3255089,Float32,CUDA,49.90100860595703,0.3563008589976612,82.76889999999999,49.969368498110924
3255089,Float32,Forge v1,45.91941833496094,0.23033423020346067,77.9923,30.83309607494302
3255089,Float32,Forge v4,47.206878662109375,0.3727607536175592,86.1177,57.53501327414078
3255089,Float32,Forge v8,49.51953887939453,0.7951258620122759,94.2674,59.363033581888686
3255089,Float32,Forge v16,59.151649475097656,0.8952609708556455,90.0115,31.421167508721112
3370064,Float32,CUDA,51.76067352294922,0.4956711492383536,85.1606,50.030201532452146
3370064,Float32,Forge v1,47.326087951660156,0.3598286763086882,85.58,56.72254668902736
3370064,Float32,Forge v4,48.87580871582031,0.5840038639982171,88.8905,59.70283631499893
3370064,Float32,Forge v8,51.06925964355469,0.5366625155173662,89.5138,57.018620784597886
3370064,Float32,Forge v16,61.46430969238281,0.7000832731102384,105.4867,55.420251896155555
3489101,Float32,CUDA,53.21502685546875,0.31389264517039456,85.5379,49.08514489118768
3489101,Float32,Forge v1,49.01885986328125,0.23033423020346067,81.8427,39.17869246598774
3489101,Float32,Forge v4,50.85468292236328,0.5625196574270372,89.9616,60.01007401391499
3489101,Float32,Forge v8,53.429603576660156,0.5082536365292702,91.767,56.462409855289266
3489101,Float32,Forge v16,63.872337341308594,0.9566499065274658,99.06569999999999,45.737895081163884
3612343,Float32,CUDA,55.19390106201172,0.5647607804756123,87.8972,50.23421365032667
3612343,Float32,Forge v1,50.377845764160156,0.4212811241371972,90.3792,59.82109508043314
3612343,Float32,Forge v4,52.11830139160156,0.3589499724908261,93.0059,58.3503897548632
3612343,Float32,Forge v8,54.62169647216797,0.3803089813869921,95.1237,59.16659184981185
3612343,Float32,Forge v16,65.87505340576172,0.9203080685433761,150.4571,108.55216151535426
3739937,Float32,CUDA,56.815147399902344,0.5156557781698969,83.1855,30.524107708316205
3739937,Float32,Forge v1,52.07061767578125,0.5174897701295124,93.1655,64.04405579017896
3739937,Float32,Forge v4,54.12101745605469,0.2513152488206529,93.47930000000001,59.614975941080075
3739937,Float32,Forge v8,56.815147399902344,0.5156557781698969,95.2944,58.139099584435336
3739937,Float32,Forge v16,67.44861602783203,0.6877961643034237,110.88680000000001,70.68748523968802
3872039,Float32,CUDA,58.722496032714844,0.29842032361854853,92.5707,50.88208050002585
3872039,Float32,Forge v1,53.93028259277344,0.5001110306597478,92.3248,55.25555657287128
3872039,Float32,Forge v4,56.02836608886719,0.22478319205810152,89.8367,39.32659162859429
3872039,Float32,Forge v8,58.62712860107422,0.8061698057121124,108.46539999999999,68.54773792717985
3872039,Float32,Forge v16,69.95201110839844,0.9075229914105859,139.60420000000002,104.81309606554157
4008806,Float32,CUDA,60.868263244628906,0.4212811241371972,85.8615,23.26666121895829
4008806,Float32,Forge v1,55.88531494140625,0.5752868992759024,95.1083,58.3380030246151
4008806,Float32,Forge v4,58.05492401123047,0.2809789900726269,97.3401,57.059083247007116
4008806,Float32,Forge v8,60.629844665527344,0.6461295008398007,110.98339999999999,39.25732064270873
4008806,Float32,Forge v16,73.43292236328125,0.9989583563785978,121.83189999999999,62.13273310412868
4150405,Float32,CUDA,62.63256072998047,0.22618372393858763,96.4847,52.43162643131847
4150405,Float32,Forge v1,57.816505432128906,0.5758355755086516,97.9456,41.856635956560105
4150405,Float32,Forge v4,59.533119201660156,0.3381100874929849,105.6459,60.47240363164746
4150405,Float32,Forge v8,62.41798400878906,0.5366625155173662,107.2298,60.42713774235325
4150405,Float32,Forge v16,74.64885711669922,1.0328414660316931,114.1532,38.00552686064957
4297005,Float32,CUDA,64.82601165771484,0.2854392527908956,105.097,53.129994288641804
4297005,Float32,Forge v1,60.00995635986328,0.6057688077341559,119.36460000000001,76.99890075867606
4297005,Float32,Forge v4,61.774253845214844,0.48276082828799693,93.4593,33.070321458135915
4297005,Float32,Forge v8,65.42205810546875,0.685496605327855,105.70819999999999,59.35134515146972
4297005,Float32,Forge v16,78.27281951904297,0.6262743728906487,116.92710000000001,59.22561480277488
4448783,Float32,CUDA,66.85256958007812,0.45236744787717525,96.03960000000001,35.75710660119032
4448783,Float32,Forge v1,62.13188171386719,1.0791934456359835,102.5107,59.31465831956436
