n,type,method,mean_kernel_μs,std_kernel_μs,mean_total_μs,std_total_μs
1000000,Float32,CUDA,60.04810333251953,0.4080857654755,132.78838000000002,28.759085353313864
1000000,Float32,AK,21.235942840576172,0.235401191054902,74.01276,21.94202590672322
1000000,Float32,KernelForge,21.517276763916016,0.42646246207278454,68.31861,17.75235606095852
1000000,Float32,CUB,20.695,1.2979999999999998,NaN,NaN
1000000,Float64,CUDA,134.22012329101562,0.5849076823818711,166.17472,25.680713258322122
1000000,Float64,AK,64.73541259765625,0.4810092930931078,147.72907999999998,300.5930925491741
1000000,Float64,KernelForge,34.406185150146484,0.987218573835975,80.56986,18.98153809321685
1000000,Float64,CUB,38.861,0.6679999999999999,NaN,NaN
10000000,Float32,CUDA,509.87720489501953,1.0986921981266304,555.0748100000001,14.021627231390104
10000000,Float32,AK,278.37514877319336,1.8666035322033454,483.42427000000004,63.37085460135567
10000000,Float32,KernelForge,149.38831329345703,1.612118805917228,196.33314000000001,16.65757615725492
10000000,Float32,CUB,149.544,1.99,NaN,NaN
10000000,Float64,CUDA,1120.6436157226562,0.9505867346352447,1174.91603,16.124680467246726
10000000,Float64,AK,749.4902610778809,0.9093527691046273,1117.31064,364.2527610429391
10000000,Float64,KernelForge,290.59886932373047,2.628404073662269,342.0135,21.09507508156749
10000000,Float64,CUB,293.64,1.2750000000000001,NaN,NaN
100000000,Float32,CUDA,4948.031902313232,2.220170482273103,5024.10494,61.10902813407616
100000000,Float32,AK,5654.950141906738,0.5549459536900867,7231.63992,169.3272489804475
100000000,Float32,KernelForge,1460.0443840026855,3.4779796855263885,1557.04268,37.51921141185236
100000000,Float32,CUB,1435.044,3.92,NaN,NaN
100000000,Float64,CUDA,11001.942157745361,4.233679821353274,11224.95025,327.9006446134972
100000000,Float64,AK,42284.724712371826,5.627390187572875,45329.23178,263.64249737351724
100000000,Float64,KernelForge,2841.1483764648438,7.548630222188353,3123.77551,209.67456570356765
100000000,Float64,CUB,2837.054,3.947,NaN,NaN
1000000000,Float32,CUDA,49321.81119918823,5.187979847876516,49263.90992,57.34326380977256
1000000000,Float32,AK,423867.52367019653,1482.193606881478,441355.8930833333,1521.8980892737175
1000000000,Float32,KernelForge,14553.45869064331,9.60756356134451,14945.519380000002,120.02904848551866
1000000000,Float32,CUB,14286.729,7.074000000000001,NaN,NaN
1000000000,Float64,CUDA,109724.18308258057,10.563624087524907,110043.12723913044,383.5059992714693
1000000000,Float64,AK,3.9447948050498962e6,41.3863735186604,3.9735593285e6,137.07052821266868
1000000000,Float64,KernelForge,28327.174186706543,21.613100240813807,28753.2023,209.3340252038605
1000000000,Float64,CUB,28291.208000000002,12.341,NaN,NaN
